frame,timestamp,ID_6_x_ema,ID_6_y_ema,ID_6_x_raw,ID_6_y_raw,ID_6_x_filtered,ID_6_y_filtered,ID_6_x_bottom,ID_6_y_bottom,ID_6_ts_bottom,ID_6_delay_ms,ID_8_x_ema,ID_8_y_ema,ID_8_x_raw,ID_8_y_raw,ID_8_x_filtered,ID_8_y_filtered,ID_8_x_bottom,ID_8_y_bottom,ID_8_ts_bottom,ID_8_delay_ms
334,2026-05-21 15:41:47.573,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.04,359.55,421.38,359.55,421.31,359.55,,,,
335,2026-05-21 15:41:47.614,297.08,480.79,297.08,480.79,297.08,480.79,311.05,487.95,2026-05-21 15:41:47.592,21.5,421.87,359.55,423.41,359.56,422.82,359.56,,,,
336,2026-05-21 15:41:47.652,297.08,480.79,297.08,480.79,297.08,480.79,311.05,487.95,2026-05-21 15:41:47.592,59.4,421.7,359.55,421.38,359.55,422.1,359.56,,,,
337,2026-05-21 15:41:47.691,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.97,359.56,421.38,359.55,422.07,359.56,,,,
338,2026-05-21 15:41:47.726,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.77,359.55,421.38,359.55,421.56,359.55,,,,
339,2026-05-21 15:41:47.768,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.34,359.56,423.41,359.56,422.72,359.56,,,,
340,2026-05-21 15:41:47.803,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.0,359.56,421.38,359.55,421.91,359.56,,,,
341,2026-05-21 15:41:47.847,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.75,359.55,420.36,359.55,421.28,359.55,,,,
342,2026-05-21 15:41:47.884,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.94,2026-05-21 15:41:47.833,50.9,421.26,359.55,420.36,359.55,420.5,359.55,,,,
343,2026-05-21 15:41:47.924,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,420.36,359.55,420.2,359.55,,,,
344,2026-05-21 15:41:47.961,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.74,359.55,420.36,359.55,420.15,359.55,,,,
345,2026-05-21 15:41:48.008,297.08,480.79,297.08,480.79,297.08,480.79,311.74,488.94,2026-05-21 15:41:47.964,43.9,420.88,359.55,421.38,359.55,420.94,359.55,,,,
346,2026-05-21 15:41:48.042,297.08,480.79,297.08,480.79,297.08,480.79,310.16,487.71,2026-05-21 15:41:47.993,48.8,421.05,359.55,421.38,359.55,421.31,359.55,,,,
347,2026-05-21 15:41:48.083,295.64,480.8,292.96,480.82,294.29,480.81,306.42,488.47,2026-05-21 15:41:48.043,39.9,421.88,359.55,423.41,359.56,422.82,359.56,,,,
348,2026-05-21 15:41:48.118,294.7,480.81,292.96,480.82,293.01,480.82,301.26,488.99,2026-05-21 15:41:48.072,45.8,421.7,359.55,421.38,359.55,422.1,359.56,,,,
349,2026-05-21 15:41:48.166,292.65,480.82,288.84,480.85,289.8,480.84,295.9,490.26,2026-05-21 15:41:48.122,43.9,421.98,359.56,421.38,359.55,422.07,359.56,,,,
350,2026-05-21 15:41:48.201,288.43,480.85,280.59,480.91,282.9,480.89,,,,,421.77,359.55,421.38,359.55,421.56,359.55,,,,
351,2026-05-21 15:41:48.245,282.79,480.89,272.33,480.96,274.43,480.95,,,,,422.34,359.56,423.41,359.56,422.72,359.56,,,,
352,2026-05-21 15:41:48.282,274.79,480.94,259.92,481.05,262.69,481.03,,,,,422.0,359.56,421.38,359.55,421.91,359.56,,,,
353,2026-05-21 15:41:48.327,266.68,481.0,251.63,481.1,252.5,481.1,,,,,422.1,359.56,421.38,359.55,421.96,359.56,,,,
354,2026-05-21 15:41:48.368,258.5,479.91,243.31,477.89,243.33,478.95,,,,,421.85,359.55,421.38,359.55,421.5,359.55,,,,
355,2026-05-21 15:41:48.414,247.35,476.95,226.63,471.44,229.07,473.59,,,,,420.97,359.55,419.34,359.55,419.94,359.55,,,,
356,2026-05-21 15:41:48.452,237.16,472.74,218.23,464.92,218.08,466.84,,,,,419.69,359.55,417.3,359.54,417.88,359.54,,,,
357,2026-05-21 15:41:48.493,227.6,468.87,209.85,461.68,208.9,461.91,,,,,420.2,359.55,421.38,359.55,420.24,359.55,,,,
358,2026-05-21 15:41:48.533,218.45,465.22,201.45,458.43,200.52,458.06,,,,,420.61,359.55,421.38,359.55,421.15,359.55,,,,
359,2026-05-21 15:41:48.571,209.53,459.39,192.97,448.58,192.34,450.25,,,,,421.59,359.55,423.41,359.56,422.89,359.56,,,,
360,2026-05-21 15:41:48.607,200.77,453.31,184.5,442.01,184.14,442.8,,,,,421.52,359.55,421.38,359.55,422.22,359.56,,,,
361,2026-05-21 15:41:48.647,192.08,444.73,175.94,428.79,175.8,431.23,,,,,421.9,359.55,421.38,359.55,422.14,359.56,,,,
362,2026-05-21 15:41:48.682,184.91,435.67,171.6,418.84,170.21,420.06,,,,,421.72,359.55,421.38,359.55,421.6,359.55,,,,
363,2026-05-21 15:41:48.723,178.72,425.12,167.22,405.54,165.83,407.1,,,,,420.88,359.55,419.34,359.55,419.98,359.55,,,,
364,2026-05-21 15:41:48.765,174.65,414.77,167.1,395.54,164.73,395.7,,,,,419.63,359.55,417.3,359.54,417.9,359.54,,,,
365,2026-05-21 15:41:48.817,170.46,402.19,162.66,378.84,162.04,380.67,,,,,420.17,359.55,421.38,359.55,420.24,359.55,,,,
366,2026-05-21 15:41:48.855,166.18,389.32,158.25,365.43,158.37,366.21,,,,,420.6,359.55,421.38,359.55,421.15,359.55,,,,
367,2026-05-21 15:41:48.893,164.85,377.44,162.38,355.37,159.93,354.51,,,,,421.58,359.55,423.41,359.56,422.88,359.56,,,,
368,2026-05-21 15:41:48.932,163.94,366.19,162.25,345.29,161.05,344.14,,,,,421.51,359.55,421.38,359.55,422.22,359.56,,,,
369,2026-05-21 15:41:48.974,164.8,355.34,166.38,335.21,164.55,334.3,,,,,421.54,359.55,420.36,359.55,421.45,359.55,,,,
370,2026-05-21 15:41:49.017,166.81,345.95,170.56,328.49,169.03,326.83,,,,,421.13,359.55,420.36,359.55,420.59,359.55,,,,
371,2026-05-21 15:41:49.057,169.56,335.12,174.66,315.02,173.68,315.77,,,,,420.86,359.55,420.36,359.55,420.25,359.55,,,,
372,2026-05-21 15:41:49.099,174.28,324.56,183.05,304.95,181.15,305.17,,,,,420.68,359.55,420.36,359.55,420.17,359.55,,,,
373,2026-05-21 15:41:49.147,180.3,315.35,191.49,298.25,189.81,297.14,,,,,420.85,359.55,421.38,359.55,420.94,359.55,,,,
374,2026-05-21 15:41:49.188,187.16,305.84,199.88,288.17,198.77,288.05,,,,,421.03,359.55,421.38,359.55,421.3,359.55,,,,
375,2026-05-21 15:41:49.231,194.57,298.5,208.34,284.87,207.71,282.9,,,,,421.87,359.55,423.41,359.56,422.82,359.56,,,,
376,2026-05-21 15:41:49.284,202.34,291.39,216.77,278.18,216.48,277.27,,,,,421.69,359.55,421.38,359.55,422.1,359.56,,,,
377,2026-05-21 15:41:49.333,211.82,284.44,229.42,271.53,227.96,271.21,,,,,421.97,359.56,421.38,359.55,422.07,359.56,,,,
378,2026-05-21 15:41:49.369,220.93,278.77,237.86,268.24,237.8,267.11,,,,,421.76,359.55,421.38,359.55,421.56,359.55,,,,
379,2026-05-21 15:41:49.404,229.81,273.93,246.29,264.94,246.7,263.88,,,,,422.34,359.56,423.41,359.56,422.72,359.56,,,,
380,2026-05-21 15:41:49.450,241.47,268.48,263.13,258.36,260.86,258.68,,,,,422.0,359.56,421.38,359.55,421.91,359.56,,,,
381,2026-05-21 15:41:49.493,251.99,263.79,271.54,255.08,271.77,254.69,,,,,422.1,359.56,421.38,359.55,421.96,359.56,,,,
382,2026-05-21 15:41:49.534,261.78,260.77,279.95,255.18,280.93,253.57,,,,,421.85,359.55,421.38,359.55,421.5,359.55,,,,
383,2026-05-21 15:41:49.574,274.01,256.52,296.73,248.62,294.96,249.23,,,,,422.4,359.56,423.41,359.56,422.69,359.56,,,,
384,2026-05-21 15:41:49.614,284.9,252.61,305.11,245.34,305.67,245.44,,,,,422.04,359.56,421.38,359.55,421.91,359.56,,,,
385,2026-05-21 15:41:49.654,294.9,248.92,313.48,242.07,314.64,241.97,,,,,422.12,359.56,421.38,359.55,421.97,359.56,,,,
386,2026-05-21 15:41:49.692,304.33,246.56,321.85,242.17,322.87,240.94,,,,,421.86,359.55,421.38,359.55,421.5,359.55,,,,
387,2026-05-21 15:41:49.730,313.39,243.88,330.2,238.91,330.9,238.75,,,,,422.4,359.56,423.41,359.56,422.7,359.56,,,,
388,2026-05-21 15:41:49.768,322.19,241.0,338.55,235.64,338.94,235.88,,,,,422.04,359.56,421.38,359.55,421.91,359.56,,,,
389,2026-05-21 15:41:49.806,330.84,239.16,346.89,235.75,347.07,234.96,,,,,422.12,359.56,421.38,359.55,421.97,359.56,,,,
390,2026-05-21 15:41:49.844,342.28,236.87,363.53,232.61,360.91,232.76,,,,,421.86,359.55,421.38,359.55,421.5,359.55,,,,
391,2026-05-21 15:41:49.882,352.63,234.24,371.85,229.35,371.76,229.8,,,,,422.4,359.56,423.41,359.56,422.69,359.56,,,,
392,2026-05-21 15:41:49.922,360.81,232.55,376.0,229.41,378.1,228.75,384.45,229.79,2026-05-21 15:41:49.883,38.9,422.04,359.56,421.38,359.55,421.91,359.56,,,,
393,2026-05-21 15:41:49.969,370.48,231.51,388.43,229.58,387.96,228.72,392.63,227.95,2026-05-21 15:41:49.913,55.8,422.12,359.56,421.38,359.55,421.97,359.56,,,,
394,2026-05-21 15:41:50.016,379.65,230.87,396.7,229.7,396.88,229.03,,,,,421.86,359.55,421.38,359.55,421.5,359.55,,,,
395,2026-05-21 15:41:50.055,387.06,230.48,400.83,229.75,402.51,229.36,,,,,422.4,359.56,423.41,359.56,422.69,359.56,,,,
396,2026-05-21 15:41:50.093,394.78,229.09,409.11,226.51,409.45,227.38,,,,,422.04,359.56,421.38,359.55,421.91,359.56,,,,
397,2026-05-21 15:41:50.134,401.25,227.03,413.26,223.21,414.41,224.26,,,,,422.12,359.56,421.38,359.55,421.97,359.56,,,,
398,2026-05-21 15:41:50.171,405.44,226.87,413.23,226.57,415.67,225.22,,,,,421.86,359.55,421.38,359.55,421.5,359.55,,,,
399,2026-05-21 15:41:50.205,408.18,225.59,413.26,223.21,415.4,223.64,,,,,422.4,359.56,423.41,359.56,422.69,359.56,,,,
400,2026-05-21 15:41:50.243,411.39,225.95,417.35,226.62,417.47,225.32,423.08,222.78,2026-05-21 15:41:50.203,39.9,422.04,359.56,421.38,359.55,421.91,359.56,,,,
401,2026-05-21 15:41:50.284,414.93,225.03,421.5,223.32,420.92,224.0,424.22,222.62,2026-05-21 15:41:50.232,51.9,422.12,359.56,421.38,359.55,421.97,359.56,,,,
402,2026-05-21 15:41:50.324,415.78,225.59,417.35,226.62,419.39,225.61,425.12,223.11,2026-05-21 15:41:50.284,39.9,421.86,359.55,421.38,359.55,421.5,359.55,,,,
403,2026-05-21 15:41:50.359,417.78,224.8,421.5,223.32,421.12,224.19,425.54,222.94,2026-05-21 15:41:50.313,45.8,420.98,359.55,419.34,359.55,419.94,359.55,,,,
404,2026-05-21 15:41:50.404,417.64,224.26,417.38,223.27,419.0,223.44,427.1,222.61,2026-05-21 15:41:50.363,40.9,421.12,359.55,421.38,359.55,420.64,359.55,,,,
405,2026-05-21 15:41:50.441,418.99,223.93,421.5,223.32,420.64,223.19,427.32,221.79,2026-05-21 15:41:50.393,47.9,420.45,359.55,420.36,359.55,419.98,359.55,,,,
406,2026-05-21 15:41:50.477,419.87,223.72,421.5,223.32,421.42,223.15,427.8,222.28,2026-05-21 15:41:50.443,33.9,420.42,359.55,420.36,359.55,420.18,359.55,,,,
407,2026-05-21 15:41:50.516,420.44,223.58,421.5,223.32,421.69,223.18,427.8,222.28,2026-05-21 15:41:50.475,40.9,420.4,359.55,420.36,359.55,420.29,359.55,,,,
408,2026-05-21 15:41:50.558,420.82,222.32,421.53,219.96,421.74,220.96,427.15,221.47,2026-05-21 15:41:50.523,34.9,420.38,359.55,420.36,359.55,420.35,359.55,,,,
409,2026-05-21 15:41:50.605,421.08,220.32,421.56,216.6,421.72,217.69,427.54,220.98,2026-05-21 15:41:50.558,47.8,420.72,359.55,421.38,359.55,421.06,359.55,,,,
410,2026-05-21 15:41:50.646,421.24,220.19,421.53,219.96,421.65,218.59,427.41,221.14,2026-05-21 15:41:50.604,41.9,420.95,359.55,421.38,359.55,421.37,359.55,,,,
411,2026-05-21 15:41:50.684,421.35,218.94,421.56,216.6,421.61,217.0,427.43,221.3,2026-05-21 15:41:50.633,50.9,421.81,359.55,423.41,359.56,422.85,359.56,,,,
412,2026-05-21 15:41:50.723,421.41,219.3,421.53,219.96,421.56,218.65,427.12,221.14,2026-05-21 15:41:50.684,38.9,421.66,359.55,421.38,359.55,422.11,359.56,,,,
413,2026-05-21 15:41:50.763,421.46,218.35,421.56,216.6,421.56,217.28,427.7,221.14,2026-05-21 15:41:50.713,49.9,421.6,359.55,420.36,359.55,421.38,359.55,,,,
414,2026-05-21 15:41:50.805,421.49,218.92,421.53,219.96,421.54,218.92,428.02,221.47,2026-05-21 15:41:50.764,40.5,421.17,359.55,420.36,359.55,420.55,359.55,,,,
415,2026-05-21 15:41:50.844,421.5,219.28,421.53,219.96,421.53,219.75,427.43,221.3,2026-05-21 15:41:50.792,51.9,420.88,359.55,420.36,359.55,420.23,359.55,,,,
416,2026-05-21 15:41:50.885,421.51,219.52,421.53,219.96,421.52,220.08,427.57,221.3,2026-05-21 15:41:50.844,40.9,420.7,359.55,420.36,359.55,420.16,359.55,,,,
417,2026-05-21 15:41:50.925,423.34,218.04,426.72,215.0,425.04,216.76,427.25,220.98,2026-05-21 15:41:50.873,51.8,420.5,359.55,420.36,359.55,420.25,359.55,,,,
418,2026-05-21 15:41:50.968,424.52,216.98,426.72,215.0,426.65,215.17,427.41,221.14,2026-05-21 15:41:50.924,43.9,420.45,359.55,420.36,359.55,420.3,359.55,,,,
419,2026-05-21 15:41:51.004,426.01,216.29,428.78,215.03,428.59,214.62,427.54,220.98,2026-05-21 15:41:50.953,50.9,420.42,359.55,420.36,359.55,420.33,359.55,,,,
420,2026-05-21 15:41:51.044,426.26,215.84,426.72,215.0,427.87,214.54,427.87,221.47,2026-05-21 15:41:51.004,40.4,420.39,360.7,420.33,362.84,420.33,361.77,,,,
421,2026-05-21 15:41:51.084,426.99,215.36,426.72,215.0,427.61,214.79,,,,,420.38,360.3,420.36,359.55,420.35,360.57,,,,
422,2026-05-21 15:41:51.125,426.9,215.24,426.72,215.0,427.0,214.89,427.57,221.3,2026-05-21 15:41:51.084,40.9,420.36,361.19,420.33,362.84,420.34,362.11,,,,
423,2026-05-21 15:41:51.159,426.11,215.14,424.66,214.97,425.33,214.93,427.24,220.82,2026-05-21 15:41:51.113,45.9,420.36,360.61,420.36,359.55,420.35,360.6,,,,
424,2026-05-21 15:41:51.202,424.88,215.07,422.6,214.94,423.21,214.93,427.86,221.3,2026-05-21 15:41:51.163,38.9,420.35,361.39,420.33,362.84,420.34,362.03,,,,
425,2026-05-21 15:41:51.249,425.48,215.02,426.72,215.0,425.57,214.99,427.71,221.3,2026-05-21 15:41:51.193,56.8,420.35,360.75,420.36,359.55,420.35,360.5,,,,
426,2026-05-21 15:41:51.287,425.91,215.01,426.72,215.0,426.49,215.0,427.73,221.47,2026-05-21 15:41:51.240,46.9,420.34,361.48,420.33,362.84,420.34,361.96,,,,
427,2026-05-21 15:41:51.322,426.91,215.02,428.78,215.03,428.24,215.03,427.6,221.63,2026-05-21 15:41:51.273,48.9,420.35,360.8,420.36,359.55,420.35,360.46,,,,
428,2026-05-21 15:41:51.364,426.85,215.01,426.72,215.0,427.57,215.01,427.12,221.14,2026-05-21 15:41:51.323,40.9,420.34,361.51,420.33,362.84,420.34,361.94,,,,
429,2026-05-21 15:41:51.403,427.24,215.01,426.72,215.0,427.49,215.01,427.11,220.98,2026-05-21 15:41:51.353,49.9,420.34,361.98,420.33,362.84,420.33,362.67,,,,
430,2026-05-21 15:41:51.445,427.06,215.01,426.72,215.0,426.94,215.0,427.54,220.98,2026-05-21 15:41:51.404,40.9,420.34,362.28,420.33,362.84,420.33,362.95,,,,
431,2026-05-21 15:41:51.480,426.22,214.99,424.66,214.97,425.31,214.98,427.97,220.98,2026-05-21 15:41:51.434,45.9,420.31,364.77,420.27,369.4,420.29,367.45,,,,
432,2026-05-21 15:41:51.523,424.95,214.97,422.6,214.94,423.2,214.95,426.84,221.14,2026-05-21 15:41:51.484,38.9,418.87,367.54,416.18,372.67,417.5,371.68,,,,
433,2026-05-21 15:41:51.563,425.5,214.98,426.72,215.0,425.57,214.98,427.11,220.98,2026-05-21 15:41:51.513,49.9,419.32,372.78,420.16,382.51,418.92,379.98,,,,
434,2026-05-21 15:41:51.598,425.93,214.99,426.72,215.0,426.49,215.0,427.27,221.14,2026-05-21 15:41:51.564,34.9,418.18,377.33,416.07,385.78,416.96,385.6,,,,
435,2026-05-21 15:41:51.643,426.93,215.0,428.78,215.03,428.24,215.02,427.53,220.81,2026-05-21 15:41:51.595,47.9,417.4,386.01,415.94,402.13,415.99,398.53,,,,
436,2026-05-21 15:41:51.688,426.85,215.0,426.72,215.0,427.57,215.01,427.3,221.47,2026-05-21 15:41:51.643,44.9,415.45,393.94,411.82,408.66,412.87,408.15,,,,
437,2026-05-21 15:41:51.731,427.24,215.01,426.72,215.0,427.49,215.01,427.54,220.98,2026-05-21 15:41:51.673,57.8,412.73,402.51,407.69,418.45,408.77,418.03,,,,
438,2026-05-21 15:41:51.772,427.06,215.0,426.72,215.0,426.94,215.0,427.28,221.3,2026-05-21 15:41:51.722,49.9,410.94,411.51,407.61,428.21,407.08,427.95,,,,
439,2026-05-21 15:41:51.809,426.22,214.99,424.66,214.97,425.31,214.98,427.41,221.14,2026-05-21 15:41:51.753,55.9,409.76,419.63,407.57,434.72,406.66,435.64,,,,
440,2026-05-21 15:41:51.848,424.95,214.97,422.6,214.94,423.2,214.95,427.12,221.14,2026-05-21 15:41:51.801,46.9,407.54,429.46,403.41,447.72,403.97,446.66,,,,
441,2026-05-21 15:41:51.889,425.51,214.98,426.72,215.0,425.57,214.98,427.67,220.81,2026-05-21 15:41:51.833,55.8,403.24,438.14,395.25,454.24,397.42,454.94,,,,
442,2026-05-21 15:41:51.927,425.93,214.99,426.72,215.0,426.49,215.0,427.24,220.82,2026-05-21 15:41:51.882,44.9,399.01,446.05,391.15,460.75,391.91,461.82,,,,
443,2026-05-21 15:41:51.961,426.93,215.0,428.78,215.03,428.24,215.02,427.1,220.82,2026-05-21 15:41:51.914,46.9,396.25,452.33,391.13,463.98,389.9,465.93,,,,
444,2026-05-21 15:41:52.003,426.85,215.0,426.72,215.0,427.57,215.01,427.27,221.14,2026-05-21 15:41:51.964,39.9,393.03,458.68,387.04,470.48,386.83,471.1,,,,
445,2026-05-21 15:41:52.050,427.24,215.01,426.72,215.0,427.49,215.01,427.53,220.81,2026-05-21 15:41:51.992,57.4,385.23,465.11,370.75,477.06,374.88,477.05,,,,
446,2026-05-21 15:41:52.087,427.06,215.0,426.72,215.0,426.94,215.0,427.25,220.98,2026-05-21 15:41:52.041,44.9,377.31,470.45,362.59,480.35,364.32,481.2,,,,
447,2026-05-21 15:41:52.121,426.22,214.99,424.66,214.97,425.31,214.98,427.83,220.98,2026-05-21 15:41:52.073,47.9,369.3,473.93,354.44,480.41,354.9,482.34,,,,
448,2026-05-21 15:41:52.159,424.95,214.97,422.6,214.94,423.2,214.95,427.57,221.3,2026-05-21 15:41:52.124,35.4,361.24,476.22,346.28,480.46,346.2,482.2,,,,
449,2026-05-21 15:41:52.200,425.51,214.98,426.72,215.0,425.57,214.98,427.41,221.14,2026-05-21 15:41:52.156,43.9,353.15,477.72,338.11,480.52,337.88,481.69,,,,
450,2026-05-21 15:41:52.242,425.93,214.99,426.72,215.0,426.49,215.0,427.39,220.81,2026-05-21 15:41:52.204,37.9,345.02,479.86,329.92,483.82,329.71,483.43,,,,
451,2026-05-21 15:41:52.279,426.93,215.0,428.78,215.03,428.24,215.02,427.4,220.98,2026-05-21 15:41:52.233,45.9,332.56,482.43,309.42,487.21,313.26,486.4,,,,
452,2026-05-21 15:41:52.329,426.85,215.0,426.72,215.0,427.57,215.01,426.88,221.63,2026-05-21 15:41:52.284,45.1,323.02,482.98,305.31,483.99,304.07,485.41,,,,
453,2026-05-21 15:41:52.375,427.24,215.01,426.72,215.0,427.49,215.01,427.18,221.79,2026-05-21 15:41:52.313,62.4,312.5,483.36,292.97,484.08,293.09,484.75,,,,
454,2026-05-21 15:41:52.414,427.06,215.0,426.72,215.0,426.94,215.0,427.54,220.98,2026-05-21 15:41:52.392,21.9,299.89,482.51,276.46,480.93,278.34,482.21,,,,
455,2026-05-21 15:41:52.468,426.22,214.99,424.66,214.97,425.31,214.98,427.41,221.14,2026-05-21 15:41:52.440,27.9,288.79,480.84,268.18,477.73,267.44,478.86,,,,
456,2026-05-21 15:41:52.513,424.95,214.97,422.6,214.94,423.2,214.95,427.54,220.98,2026-05-21 15:41:52.474,38.9,278.67,478.62,259.89,474.51,258.51,475.28,,,,
457,2026-05-21 15:41:52.557,425.51,214.98,426.72,215.0,425.57,214.98,427.1,220.82,2026-05-21 15:41:52.522,34.9,266.27,473.78,243.23,464.79,244.75,467.33,,,,
458,2026-05-21 15:41:52.596,425.93,214.99,426.72,215.0,426.49,215.0,427.83,220.98,2026-05-21 15:41:52.556,40.9,253.83,469.51,230.72,461.57,231.4,461.86,,,,
459,2026-05-21 15:41:52.634,426.93,215.0,428.78,215.03,428.24,215.02,426.86,221.47,2026-05-21 15:41:52.602,31.8,242.81,464.45,222.33,455.04,221.22,455.59,,,,
460,2026-05-21 15:41:52.669,426.85,215.0,426.72,215.0,427.57,215.01,426.82,220.98,2026-05-21 15:41:52.635,33.9,232.7,458.86,213.92,448.5,212.55,448.98,,,,
461,2026-05-21 15:41:52.714,427.24,215.01,426.72,215.0,427.49,215.01,427.43,221.3,2026-05-21 15:41:52.682,31.9,223.16,450.63,205.43,435.33,204.39,437.79,,,,
462,2026-05-21 15:41:52.750,427.06,215.0,426.72,215.0,426.94,215.0,427.39,220.81,2026-05-21 15:41:52.715,35.4,215.45,441.8,201.15,425.42,199.15,426.77,,,,
463,2026-05-21 15:41:52.788,426.22,214.99,424.66,214.97,425.31,214.98,427.4,220.98,2026-05-21 15:41:52.762,26.0,210.44,434.91,201.12,422.11,198.0,420.58,,,,
464,2026-05-21 15:41:52.824,424.95,214.97,422.6,214.94,423.2,214.95,426.85,221.31,2026-05-21 15:41:52.794,29.9,205.67,426.95,196.82,412.17,195.61,412.28,,,,
465,2026-05-21 15:41:52.868,425.51,214.98,426.72,215.0,425.57,214.98,427.54,220.98,2026-05-21 15:41:52.841,27.0,201.08,419.45,192.55,405.53,192.29,405.08,,,,
466,2026-05-21 15:41:52.904,425.93,214.99,426.72,215.0,426.49,215.0,427.23,220.65,2026-05-21 15:41:52.874,29.9,198.06,411.08,192.45,395.55,191.22,396.12,,,,
467,2026-05-21 15:41:52.946,425.49,214.98,424.66,214.97,425.46,214.98,427.25,220.98,2026-05-21 15:41:52.920,26.4,196.06,402.15,192.35,385.55,191.16,386.3,,,,
468,2026-05-21 15:41:52.982,425.92,214.99,426.72,215.0,426.29,214.99,427.69,220.98,2026-05-21 15:41:52.954,27.9,194.73,392.84,192.25,375.54,191.41,376.14,,,,
469,2026-05-21 15:41:53.025,426.85,215.0,426.72,215.0,427.46,215.01,427.4,220.98,2026-05-21 15:41:53.000,25.0,193.82,383.27,192.15,365.52,191.66,365.9,,,,
470,2026-05-21 15:41:53.060,426.8,215.0,426.72,215.0,427.05,215.0,427.53,220.81,2026-05-21 15:41:53.034,25.9,193.22,374.72,192.08,358.82,191.84,357.95,,,,
471,2026-05-21 15:41:53.102,426.05,214.99,424.66,214.97,425.43,214.98,427.27,221.14,2026-05-21 15:41:53.080,21.9,192.8,366.81,192.02,352.12,191.92,351.09,,,,
472,2026-05-21 15:41:53.139,424.85,214.97,422.6,214.94,423.29,214.95,427.1,220.82,2026-05-21 15:41:53.114,24.9,192.49,358.14,191.92,342.06,191.91,342.36,,,,
473,2026-05-21 15:41:53.179,425.46,214.98,426.72,215.0,425.6,214.98,427.1,220.82,2026-05-21 15:41:53.114,64.8,193.74,348.99,196.05,332.0,194.7,332.64,,,,
474,2026-05-21 15:41:53.216,425.9,214.99,426.72,215.0,426.5,215.0,426.97,220.98,2026-05-21 15:41:53.194,21.9,194.54,341.87,196.02,328.63,195.97,327.04,,,,
475,2026-05-21 15:41:53.252,426.91,215.0,428.78,215.03,428.25,215.02,,,,,195.03,334.88,195.96,321.9,196.35,321.13,,,,
476,2026-05-21 15:41:53.290,426.84,215.0,426.72,215.0,427.57,215.01,427.4,220.98,2026-05-21 15:41:53.272,17.9,196.82,327.99,200.13,315.19,199.19,314.9,,,,
477,2026-05-21 15:41:53.334,427.52,215.01,428.78,215.03,428.5,215.03,427.4,220.98,2026-05-21 15:41:53.272,61.2,199.44,321.16,204.31,308.48,203.2,308.42,,,,
478,2026-05-21 15:41:53.377,427.06,215.0,426.72,215.0,426.94,215.0,427.37,220.65,2026-05-21 15:41:53.352,24.9,201.13,315.54,204.28,305.11,204.79,304.06,,,,
479,2026-05-21 15:41:53.411,426.94,215.0,426.72,215.0,426.7,215.0,427.08,220.65,2026-05-21 15:41:53.387,24.9,203.7,309.54,208.46,298.39,207.99,298.41,,,,
480,2026-05-21 15:41:53.452,427.58,215.01,428.78,215.03,428.02,215.02,427.08,220.65,2026-05-21 15:41:53.387,65.8,206.83,303.28,212.64,291.67,211.98,292.02,,,,
481,2026-05-21 15:41:53.493,427.28,215.01,426.72,215.0,427.27,215.01,426.85,221.31,2026-05-21 15:41:53.432,60.3,208.85,298.04,212.61,288.29,213.44,287.57,,,,
482,2026-05-21 15:41:53.540,427.43,215.01,426.72,215.0,427.34,215.01,427.7,221.14,2026-05-21 15:41:53.514,25.9,210.15,292.26,212.55,281.52,213.64,281.76,,,,
483,2026-05-21 15:41:53.577,427.18,215.01,426.72,215.0,426.86,215.0,427.7,221.14,2026-05-21 15:41:53.514,63.8,212.45,284.96,216.71,271.4,216.21,272.97,,,,
484,2026-05-21 15:41:53.614,427.74,215.01,428.78,215.03,428.06,215.02,427.1,220.82,2026-05-21 15:41:53.592,22.0,215.41,279.04,220.93,268.06,220.03,267.41,,,,
485,2026-05-21 15:41:53.651,427.38,215.01,426.72,215.0,427.26,215.01,427.1,220.82,2026-05-21 15:41:53.592,58.9,217.33,272.82,220.88,261.28,221.49,261.21,,,,
486,2026-05-21 15:41:53.689,427.87,215.02,428.78,215.03,428.24,215.02,426.98,221.14,2026-05-21 15:41:53.640,48.9,218.56,267.59,220.85,257.88,221.77,256.93,,,,
487,2026-05-21 15:41:53.729,427.21,215.01,426.72,215.0,426.85,215.0,427.24,220.82,2026-05-21 15:41:53.672,56.8,220.85,264.21,225.09,257.93,224.47,255.84,,,,
488,2026-05-21 15:41:53.767,427.04,215.0,426.72,215.0,426.66,215.0,426.97,220.98,2026-05-21 15:41:53.721,45.9,223.81,260.84,229.31,254.58,228.37,253.82,,,,
489,2026-05-21 15:41:53.803,427.65,215.01,428.78,215.03,428.01,215.02,427.27,221.14,2026-05-21 15:41:53.753,49.9,225.72,256.27,229.26,247.79,229.87,248.79,,,,
490,2026-05-21 15:41:53.844,427.32,215.01,426.72,215.0,427.27,215.01,427.53,220.81,2026-05-21 15:41:53.803,40.9,226.96,253.3,229.26,247.79,230.18,246.88,,,,
